,Country,Economy,Healthy,Social,Freedom,Corruption,Generosity,Score
100,Mongolia,0.9885299999999999,0.55469,1.0898299999999999,0.35972,0.03285,0.34539000000000003,4.907
101,Laos,0.68042,0.38291,0.5497,0.52168,0.22423,0.43078999999999995,4.876
102,Nigeria,0.75216,0.05108,0.64498,0.27854,0.0305,0.23219,4.875
103,Honduras,0.69429,0.5838300000000001,0.7559600000000001,0.26755,0.06906,0.2044,4.871
104,Iran,1.11758,0.64232,0.38856999999999997,0.22544,0.0557,0.38538,4.813
105,Zambia,0.61202,0.23573000000000002,0.6376,0.42662,0.11479,0.17865999999999999,4.795
106,Nepal,0.44626000000000005,0.50073,0.69699,0.37012,0.07007999999999999,0.3816,4.793
107,Palestinian Territories,0.67024,0.56844,0.71629,0.17744000000000001,0.10613,0.11154000000000001,4.754
108,Albania,0.9553,0.73007,0.50163,0.31866,0.05301,0.1684,4.655
109,Bangladesh,0.54177,0.52989,0.24749000000000002,0.39778,0.12583,0.19132000000000002,4.643
110,Sierra Leone,0.36485,0.0,0.628,0.30685,0.08196,0.23897,4.635
111,Iraq,1.07474,0.51076,0.59205,0.24856,0.13635999999999998,0.19589,4.575
112,Namibia,0.9328700000000001,0.34745,0.70362,0.48613999999999996,0.10397999999999999,0.07795,4.574
113,Cameroon,0.5249699999999999,0.12697999999999998,0.62542,0.42736,0.06126,0.2268,4.513
114,Ethiopia,0.29283000000000003,0.34578000000000003,0.37932,0.36703,0.1717,0.29522,4.508
115,South Africa,1.02416,0.18611,0.9605299999999999,0.42483000000000004,0.08415,0.13656,4.459
116,Sri Lanka,0.9731799999999999,0.62007,0.84783,0.50817,0.07964,0.46978000000000003,4.415
117,India,0.74036,0.45091000000000003,0.29247,0.40285,0.08722,0.25028,4.404
118,Myanmar,0.34112,0.3988,0.69981,0.42691999999999997,0.20243,0.81971,4.395
119,Egypt,0.95395,0.5211600000000001,0.49813,0.18847,0.10393,0.12705999999999998,4.362
120,Armenia,0.8608600000000001,0.64083,0.6247699999999999,0.14037,0.036160000000000005,0.07793,4.36
121,Kenya,0.52267,0.30146999999999996,0.7624,0.40576,0.06686,0.41328000000000004,4.356
122,Ukraine,0.87287,0.58628,1.01413,0.12859,0.01829,0.20363,4.324
